año,ncodi,totalcompra,producfarma,materialsani,implantes,restomateriasani,servcontratado,trabajocontratado,xrestocompras,variaexistencias,servexteriores,sumistro,xrestoserviexter,gastopersonal,sueldos,indemnizacion,segsocempresa,otrgassocial,dotaamortizacion,perdidadeterioro,xrestogasto,totcompragasto
2015,276.0,21627315,7038499.0,6692813,351542.0,6341271.0,854394.0,5378155.0,1663454.0,0.0,35580339,1226153.0,34354186.0,21101645,16052544,233320.0,4784017,31764.0,1655672.0,0.0,744536.0,80709507
2015,11.0,9331059,2165030.0,2109348,0.0,2109348.0,4590141.0,5101.0,461439.0,-71800.0,1693090,725773.0,967317.0,11251421,8614333,213958.0,2423130,0.0,1641790.0,164357.0,337463.0,24347380
2015,302.0,3953260,103964.0,246831,0.0,246831.0,2303601.0,1204110.0,94754.0,4262.0,856879,168627.0,688252.0,2716483,2143613,9000.0,501760,62110.0,329333.0,36000.0,191676.0,8087893
2015,682.0,11875109,3635431.0,2865792,800592.0,2065200.0,3979857.0,1526430.0,-132401.0,86536.0,4560159,536043.0,4024116.0,20572345,16324045,81240.0,4102948,64112.0,2347097.0,110878.0,3441497.0,42993621
2015,279.0,24892643,3753776.0,5507205,0.0,5507205.0,1915359.0,1669374.0,12046929.0,-260644.0,6390972,958039.0,5432933.0,19408486,15061040,80152.0,4240443,26851.0,3625973.0,278850.0,8518134.0,62854414
2015,282.0,24317467,6355313.0,9623469,637222.0,8986247.0,4737169.0,2608571.0,992945.0,0.0,37906853,1670137.0,36236716.0,24920931,18835353,816162.0,5220822,48594.0,0.0,747668.0,3036802.0,90929721
2015,281.0,13757924,4509938.0,3871024,564031.0,3306993.0,2760919.0,182290.0,2433753.0,0.0,5311176,1158884.0,4152292.0,31181206,23852794,20977.0,6728782,578653.0,2243178.0,0.0,2584903.0,55078387
2015,183.0,1607806,308788.0,296216,0.0,296216.0,133710.0,730120.0,138972.0,0.0,762991,65547.0,697444.0,795696,609430,0.0,186266,0.0,147737.0,0.0,70944.0,3385174
2015,610.0,7153122,2228840.0,3350683,1407088.0,1943595.0,0.0,252125.0,1321474.0,-73368.0,5030103,476784.0,4553319.0,18545351,15492203,54725.0,2907563,90860.0,744292.0,395424.0,277526.0,32072450
2015,116.0,4435004,651295.0,452744,0.0,452744.0,628602.0,2589152.0,113211.0,5108.0,3106795,466047.0,2640748.0,8960328,7026343,56096.0,1845929,31960.0,491603.0,172694.0,133435.0,17304967
2015,115.0,597700,163345.0,29620,0.0,29620.0,106732.0,155011.0,142992.0,0.0,404950,29824.0,375126.0,1782305,1400132,5186.0,360951,16036.0,38967.0,0.0,354133.0,3178055
2015,114.0,1739118,17773.0,42994,0.0,42994.0,1459247.0,211866.0,7238.0,0.0,651242,40827.0,610415.0,690068,536572,38500.0,110306,4690.0,19068.0,5763.0,-50572.0,3054687
2015,119.0,1409610,446262.0,610810,257394.0,353416.0,162224.0,10299.0,180015.0,269996.0,4392818,280202.0,4112616.0,2900252,2336838,0.0,561424,1990.0,154816.0,45527.0,531833.0,9704852
2015,770.0,101977441,47919633.0,34930198,10956330.0,23973868.0,4759300.0,12530157.0,1838153.0,1246000.0,7909331,2906818.0,5002513.0,123342254,98924112,0.0,23988195,429947.0,2136329.0,-182027.0,6262527.0,242691855
2015,583.0,9413376,2685686.0,2560762,1505931.0,1054831.0,1805890.0,2074228.0,286810.0,-64651.0,2127764,569737.0,1558027.0,27498183,21285383,166283.0,5922746,123771.0,1181750.0,0.0,1083975.0,41240397
2015,136.0,2339517,174277.0,269581,0.0,269581.0,95407.0,1704376.0,95876.0,-10223.0,897531,285701.0,611830.0,7192004,5519977,5000.0,1649246,17781.0,357520.0,0.0,634555.0,11410904
2015,469.0,6297392,2354475.0,1313208,562065.0,751143.0,1008668.0,1484608.0,136433.0,-38170.0,761915,385085.0,376830.0,11538264,8931867,22729.0,2561300,22368.0,870483.0,17508.0,296726.0,19744118
2015,642.0,14113654,6082696.0,2108387,132236.0,1976151.0,1640020.0,4031303.0,251248.0,0.0,1888813,576229.0,1312584.0,32256585,25397201,23420.0,6745543,90421.0,831072.0,75175.0,98512.0,49263811
2015,674.0,45537050,15574142.0,13073437,2773658.0,10299779.0,6136334.0,9661480.0,1091657.0,41307.0,14814530,2292401.0,12522129.0,80461734,63007170,0.0,17377601,76963.0,6776390.0,169637.0,1378687.0,149179335
2015,193.0,1522535,137237.0,133671,0.0,133671.0,240997.0,870134.0,140496.0,0.0,677482,97247.0,580235.0,4875303,3846488,100425.0,911005,17385.0,173511.0,0.0,16124.0,7264955
2015,526.0,37982612,19179882.0,10168784,3725457.0,6443327.0,2659373.0,3505941.0,2468632.0,-2380.0,7259501,1316545.0,5942956.0,61050451,48297354,142694.0,12592213,18190.0,2261235.0,138691.0,785006.0,109475116
2015,698.0,137891984,61969688.0,48856322,14518273.0,34338049.0,12439161.0,11556075.0,3070738.0,-385845.0,11569558,4012513.0,7557045.0,166151284,132865967,0.0,33285317,0.0,4737336.0,284641.0,8712495.0,328961453
2015,630.0,15388880,6757144.0,3662427,1119790.0,2542637.0,2725487.0,1047508.0,1196314.0,-32665.0,4154239,919283.0,3234956.0,32846113,26250927,68911.0,6485658,40617.0,1255837.0,1996.0,2792204.0,56406604
2015,124.0,1447819,54550.0,74966,0.0,74966.0,18569.0,236508.0,1063226.0,0.0,774781,132933.0,641848.0,4812239,3676031,70564.0,1065644,0.0,43173.0,4110.0,61340.0,7143462
2015,364.0,1933469,106436.0,95060,0.0,95060.0,85200.0,1546368.0,100405.0,0.0,280102,225245.0,54857.0,2857498,2369601,0.0,487897,0.0,514924.0,0.0,127042.0,5713035
2015,439.0,7956456,2095586.0,1001030,375545.0,625485.0,3993541.0,513542.0,352757.0,-24665.0,898395,325510.0,572885.0,6332612,4945218,10577.0,1361458,15359.0,839528.0,435380.0,391002.0,16828708
2015,570.0,38716267,16796316.0,13172930,3570464.0,9602466.0,2623090.0,4068450.0,2055481.0,-213665.0,7484551,2743786.0,4740765.0,71624660,56729017,83456.0,14495828,316359.0,7560681.0,86514.0,3167402.0,128426410
2015,123.0,1383683,248788.0,201676,0.0,201676.0,0.0,699878.0,233341.0,-4756.0,719931,288049.0,431882.0,6373287,4819019,64105.0,1307650,182513.0,568294.0,0.0,39484.0,9079923
2015,310.0,3806304,403203.0,242822,0.0,242822.0,250913.0,2588666.0,320700.0,7708.0,2071509,570573.0,1500936.0,19921852,15689631,293.0,4163557,68371.0,1510860.0,0.0,1214494.0,28532727
2015,571.0,16547622,6241703.0,2862843,1283172.0,1579671.0,831378.0,6325016.0,286682.0,67.0,1745511,369348.0,1376163.0,23370292,18657527,30816.0,4474117,207832.0,900967.0,7856.0,871168.0,43443483
2015,296.0,1480818,171919.0,231275,0.0,231275.0,435899.0,494601.0,147124.0,15412.0,1314021,210407.0,1103614.0,4194508,3333259,0.0,859096,2153.0,37056.0,0.0,77633.0,7119448
2015,566.0,20459018,7782897.0,4828126,3456788.0,1371338.0,3569255.0,3792373.0,486367.0,-192415.0,3862582,1502376.0,2360206.0,34676788,27867208,36821.0,6699630,73129.0,1551389.0,0.0,280733.0,60638095
2015,784.0,85229076,50595761.0,23146915,7242402.0,15904513.0,2892334.0,5200026.0,3394040.0,-77945.0,8552259,2679857.0,5872402.0,154795667,120233376,338314.0,34223977,0.0,6303041.0,624150.0,3185637.0,258611885
2015,102.0,5184964,683025.0,182590,0.0,182590.0,1679596.0,2068963.0,570790.0,11902.0,1893000,735280.0,1157720.0,27465536,21197260,10665.0,6098527,159084.0,1414982.0,0.0,1923670.0,37894054
2015,379.0,6340697,844431.0,206536,0.0,206536.0,391046.0,3557649.0,1341035.0,0.0,2250947,1020341.0,1230606.0,33462328,26389466,29941.0,6948375,94546.0,3046772.0,0.0,469825.0,45570569
2015,639.0,18633107,4370341.0,3955628,0.0,3955628.0,3446081.0,5030381.0,1830676.0,0.0,3185514,869920.0,2315594.0,38562165,30151776,11039.0,8370679,28671.0,7665566.0,0.0,2526597.0,70572949
2015,457.0,4061348,753259.0,979349,499468.0,479881.0,1344478.0,812974.0,171288.0,64526.0,909683,211184.0,698499.0,8438798,6666332,0.0,1760430,12036.0,411345.0,8174.0,69501.0,13963375
2015,609.0,28730704,3695911.0,8610470,3160017.0,5450453.0,13901019.0,1299925.0,1223379.0,-23958.0,14033901,2464939.0,11568962.0,42462981,33513650,246337.0,8494619,208375.0,3940445.0,1026469.0,476323.0,90646865
2015,101.0,434347,101812.0,53904,0.0,53904.0,46650.0,9114.0,222867.0,1156.0,248574,57362.0,191212.0,2553711,2020389,0.0,533322,0.0,105878.0,0.0,50669.0,3394335
2015,454.0,16604274,7849917.0,3666453,938304.0,2728149.0,2506381.0,1508780.0,1072743.0,0.0,2401748,804385.0,1597363.0,32475594,25504027,43345.0,6856424,71798.0,1526858.0,0.0,726580.0,53735054
2015,318.0,4333633,296933.0,248038,0.0,248038.0,184076.0,3224762.0,379824.0,0.0,2450298,530568.0,1919730.0,15929334,12630253,0.0,3294549,4532.0,782102.0,8506.0,344.0,23504217
2015,600.0,14813640,5235198.0,3924797,1472805.0,2451992.0,2044522.0,3146180.0,462943.0,-34679.0,1991154,806041.0,1185113.0,29097905,22564734,99824.0,6390449,42898.0,3544661.0,0.0,269905.0,49682586
2015,545.0,28192044,13023502.0,7498580,1326864.0,6171716.0,4853229.0,2117006.0,699727.0,0.0,5916634,2707655.0,3208979.0,67813585,52603520,0.0,15206987,3078.0,3409678.0,0.0,731386.0,106063327
2015,100.0,496564,41453.0,103563,0.0,103563.0,4776.0,319635.0,27137.0,0.0,618287,153227.0,465060.0,2828147,2136743,0.0,691404,0.0,12832.0,0.0,0.0,3955830
2015,702.0,62466946,27164585.0,14341181,9528637.0,4812544.0,6889774.0,13234088.0,837318.0,0.0,7751139,1714679.0,6036460.0,63660201,48726852,104214.0,14829135,0.0,3688215.0,14287.0,210808.0,137791596
2015,778.0,31839033,13379907.0,7392157,1910327.0,5481830.0,2619117.0,7875519.0,572333.0,407061.0,1879212,1014215.0,864997.0,43982645,33481589,30773.0,9641025,829258.0,2859434.0,33570.0,51393.0,81052348
2015,341.0,289459,43363.0,28580,8268.0,20312.0,48196.0,6310.0,163010.0,2120.0,608149,89214.0,518935.0,1113694,864156,0.0,249538,0.0,133473.0,0.0,102291.0,2249186
2015,99.0,1772161,176141.0,187865,0.0,187865.0,321652.0,1016455.0,70048.0,-9105.0,399376,173026.0,226350.0,4781410,3692795,0.0,1039017,49598.0,390946.0,0.0,151326.0,7486114
2015,767.0,15477990,7772650.0,3780147,1207315.0,2572832.0,756010.0,2741713.0,427470.0,-43205.0,1358673,488624.0,870049.0,25848148,20837228,0.0,4987082,23838.0,1183519.0,0.0,1553398.0,45378523
2015,359.0,6035237,1165722.0,701759,0.0,701759.0,2572406.0,1374973.0,220377.0,0.0,1149558,385006.0,764552.0,10093018,7926340,13471.0,2130893,22314.0,979475.0,0.0,373349.0,18630637
2015,98.0,977513,84348.0,143387,0.0,143387.0,36030.0,425151.0,288597.0,0.0,270116,93099.0,177017.0,3529817,2762693,0.0,760773,6351.0,151505.0,100.0,1159.0,4930210
2015,132.0,1023701,54493.0,112469,0.0,112469.0,273271.0,557742.0,25726.0,0.0,769413,100051.0,669362.0,1422154,1104240,0.0,312568,5346.0,121933.0,45904.0,138740.0,3521845
2015,97.0,1158168,119000.0,59172,0.0,59172.0,37028.0,925086.0,17882.0,0.0,729890,86721.0,643169.0,2353797,1723632,139795.0,485341,5029.0,22865.0,0.0,146492.0,4411212
2015,103.0,1015338,188315.0,244837,124867.0,119970.0,336120.0,203243.0,42823.0,16131.0,227421,52796.0,174625.0,2109699,1666583,0.0,440107,3009.0,102836.0,2044.0,17375.0,3490844
2015,110.0,405462,48369.0,40668,0.0,40668.0,0.0,278208.0,38217.0,0.0,254952,62046.0,192906.0,2186375,1735867,4952.0,444636,920.0,81192.0,0.0,63984.0,2991965
2015,94.0,363331,22494.0,2954,0.0,2954.0,0.0,66967.0,270916.0,0.0,149023,58831.0,90192.0,1721326,1338296,0.0,377114,5916.0,104089.0,0.0,2643.0,2340412
2015,91.0,320135,33234.0,49571,0.0,49571.0,0.0,0.0,237330.0,1530.0,393742,95072.0,298670.0,3027651,2349905,0.0,672196,5550.0,62638.0,0.0,44868.0,3850564
2015,664.0,31483170,15633176.0,8537321,3074798.0,5462523.0,1324498.0,5419310.0,568865.0,4436263.0,4486376,1479728.0,3006648.0,58335197,46269176,30486.0,12035535,0.0,1869195.0,0.0,667437.0,101277638
2015,918.0,277394482,152382523.0,70280787,17420872.0,52859915.0,25704064.0,23274061.0,5753047.0,-928709.0,19107524,7939180.0,11168344.0,310900979,248152383,54888.0,58582842,4110866.0,14297513.0,2230709.0,18124783.0,641127281
2015,92.0,357812,83599.0,21958,0.0,21958.0,6681.0,206348.0,39226.0,0.0,173519,67665.0,105854.0,1560987,1183839,0.0,371175,5973.0,1699.0,3556.0,408.0,2097981
2015,95.0,1382015,163933.0,305865,0.0,305865.0,43916.0,795250.0,73051.0,0.0,348787,186278.0,162509.0,3998961,3124671,17000.0,852113,5177.0,453936.0,8769.0,781548.0,6974016
2015,96.0,501214,37489.0,9150,0.0,9150.0,155099.0,282151.0,17325.0,0.0,499466,22489.0,476977.0,269290,213984,0.0,55306,0.0,783.0,3786.0,144.0,1274683
2015,301.0,1028597,37385.0,292584,20882.0,271702.0,231092.0,262311.0,205225.0,24.0,1325220,300953.0,1024267.0,4295078,3407632,8728.0,708672,170046.0,307916.0,29216.0,137588.0,7123639
2015,492.0,12797309,4110403.0,2454145,1278053.0,1176092.0,2416995.0,3333310.0,482456.0,-39089.0,1333157,715464.0,617693.0,19716917,15484904,18028.0,4171559,42426.0,1448769.0,135000.0,16785.0,35408848
2015,811.0,10029648,560991.0,152301,0.0,152301.0,8652279.0,236743.0,427334.0,0.0,1253577,166951.0,1086626.0,3049006,2311661,0.0,722713,14632.0,273050.0,235324.0,58436.0,14899041
2015,812.0,54876298,34423470.0,2784707,0.0,2784707.0,13997174.0,3148443.0,522504.0,-507091.0,9465452,1992596.0,7472856.0,37509808,29788073,0.0,7718517,3218.0,2617472.0,0.0,91982.0,104053921
2015,832.0,124510,2787.0,3584,0.0,3584.0,556.0,64043.0,53540.0,1855.0,119402,16781.0,102621.0,328187,246951,95.0,80012,1129.0,6292.0,594.0,5383.0,586223
2015,841.0,42255,7759.0,0,0.0,0.0,3776.0,0.0,30720.0,2628.0,56930,24207.0,32723.0,285490,265490,8782.0,9768,1450.0,4047.0,702.0,18988.0,411040
2015,856.0,898810,114445.0,84635,0.0,84635.0,258989.0,362925.0,77816.0,0.0,408321,148352.0,259969.0,2778362,2090735,18497.0,653998,15132.0,83607.0,4321.0,54.0,4173475
2015,859.0,390579,64058.0,10062,0.0,10062.0,59072.0,37900.0,219487.0,0.0,690613,106770.0,583843.0,2412166,1809629,0.0,512268,90269.0,31325.0,2695.0,313761.0,3841139
2015,861.0,200216,66160.0,0,0.0,0.0,850.0,1210.0,131996.0,0.0,206215,35305.0,170910.0,1255418,980915,0.0,272057,2446.0,604.0,0.0,12554.0,1675007
2015,880.0,1142632,160677.0,150201,0.0,150201.0,0.0,787932.0,43822.0,0.0,554893,137235.0,417658.0,4308729,3389088,0.0,919641,0.0,133070.0,0.0,120874.0,6260198
2015,883.0,517224,30961.0,1070,0.0,1070.0,3950.0,389383.0,91860.0,0.0,512719,176312.0,336407.0,1574179,1220504,0.0,353675,0.0,668405.0,0.0,4967.0,3277494
2015,884.0,1065561,106729.0,77711,0.0,77711.0,23257.0,838650.0,19214.0,0.0,791170,108255.0,682915.0,2332299,1684768,149768.0,486741,11022.0,32338.0,0.0,83553.0,4304921
2015,877.0,180730,21009.0,0,0.0,0.0,0.0,152736.0,6985.0,0.0,309807,52537.0,257270.0,1433285,1157287,0.0,255708,20290.0,100475.0,0.0,42777.0,2067074
2015,911.0,4867470,279509.0,872484,0.0,872484.0,3443881.0,157995.0,113601.0,46638.0,2312454,976032.0,1336422.0,16125243,12651271,65115.0,3328346,80511.0,1465834.0,0.0,280327.0,25097966
2015,913.0,454600,63201.0,0,0.0,0.0,160194.0,229641.0,1564.0,0.0,123656,69839.0,53817.0,2115728,1650529,183.0,460042,4974.0,7830.0,0.0,613.0,2702427
2015,922.0,16430457,980761.0,3019589,3019589.0,0.0,1346919.0,117124.0,10966064.0,-980227.0,6516031,726342.0,5789689.0,8179669,6100923,37258.0,1894933,146555.0,1441473.0,10132144.0,146530.0,41866077
2015,923.0,409224,88841.0,2017,0.0,2017.0,4594.0,294945.0,18827.0,0.0,311279,0.0,311279.0,5271127,4142378,0.0,1126258,2491.0,8915.0,0.0,85.0,6000630
2015,924.0,23821918,16181411.0,738783,0.0,738783.0,6031869.0,789346.0,80509.0,128875.0,1661575,256189.0,1405386.0,12758443,10207992,0.0,2550451,0.0,695814.0,0.0,124371.0,39190996
2015,947.0,183460,987.0,3259,0.0,3259.0,37388.0,120799.0,21027.0,0.0,81087,33148.0,47939.0,395892,302211,10131.0,82707,843.0,48639.0,2966.0,93812.0,805856
2015,951.0,355823,51396.0,55941,55941.0,0.0,6648.0,1200.0,240638.0,1131.0,709442,160681.0,548761.0,2421569,1941274,12254.0,468041,0.0,0.0,0.0,0.0,3487965
2015,1103.0,1680479,205496.0,217637,0.0,217637.0,671126.0,529956.0,56264.0,80.0,572745,242351.0,330394.0,4120564,3172533,34351.0,906758,6922.0,107192.0,64.0,51521.0,6532645
2015,972.0,50250,4993.0,6064,0.0,6064.0,0.0,0.0,39193.0,6896.0,207223,24342.0,182881.0,370179,273291,4128.0,91255,1505.0,12942.0,623.0,20402.0,668515
2015,973.0,614282,75062.0,81795,47878.0,33917.0,102371.0,25515.0,329539.0,0.0,1363855,290825.0,1073030.0,1070352,792408,9442.0,268502,0.0,544152.0,0.0,437117.0,4029758
2015,974.0,1413796,58420.0,138258,0.0,138258.0,369789.0,805113.0,42216.0,-586.0,2356386,115961.0,2240425.0,1704699,1327965,13329.0,359294,4111.0,94606.0,0.0,413417.0,5982318
2015,975.0,1362969,84077.0,101616,0.0,101616.0,10723.0,1094680.0,71873.0,1083.0,634811,133920.0,500891.0,2674632,2078863,31141.0,556506,8122.0,50571.0,0.0,3194.0,4727260
2015,960.0,1219318,104787.0,155830,0.0,155830.0,17953.0,799296.0,141452.0,-2752.0,394869,176110.0,218759.0,5921085,4671389,13418.0,1235104,1174.0,729647.0,0.0,72652.0,8334819
2015,1028.0,98598,2787.0,3280,0.0,3280.0,10911.0,75833.0,5787.0,0.0,90476,17552.0,72924.0,246936,181126,10503.0,54564,743.0,6419.0,1249.0,32378.0,476056
2015,976.0,2225166,252557.0,309467,0.0,309467.0,92099.0,1452608.0,118435.0,0.0,1178969,479437.0,699532.0,7514262,5931124,0.0,1583040,98.0,383340.0,67179.0,70.0,11368986
2015,977.0,1378115,163728.0,101485,0.0,101485.0,163.0,1031682.0,81057.0,0.0,1316852,247312.0,1069540.0,4495810,3508110,0.0,987700,0.0,102158.0,7204.0,140750.0,7440889
2015,1020.0,217224,928.0,2807,0.0,2807.0,184407.0,20490.0,8592.0,0.0,597581,32095.0,565486.0,1119363,859797,7961.0,250341,1264.0,163876.0,0.0,123058.0,2221102
2015,994.0,19748796,7606207.0,4591022,767367.0,3823655.0,2933274.0,3982966.0,635327.0,-140729.0,2195258,873620.0,1321638.0,37484167,29953167,-161900.0,7615780,77120.0,3933981.0,1673.0,839028.0,64062174
2015,995.0,933891,90366.0,101167,0.0,101167.0,31884.0,675470.0,35004.0,0.0,566070,109794.0,456276.0,2101560,1645479,9240.0,439164,7677.0,1924.0,9867.0,148130.0,3761442
2015,1060.0,171683,19351.0,7431,0.0,7431.0,118532.0,15044.0,11325.0,0.0,459795,35472.0,424323.0,759778,487271,0.0,154063,118444.0,17382.0,0.0,72726.0,1481364
2015,1005.0,618074,108753.0,110886,0.0,110886.0,636.0,382709.0,15090.0,0.0,250422,62680.0,187742.0,777121,605640,4259.0,167222,0.0,1728.0,11519.0,43956.0,1702820
2015,1061.0,30607,307.0,1700,0.0,1700.0,7000.0,0.0,21600.0,0.0,29899,5000.0,24899.0,78100,62000,0.0,16100,0.0,2821.0,0.0,95000.0,236427
2015,1006.0,419157,51026.0,28627,0.0,28627.0,49768.0,237860.0,51876.0,2957.0,175206,61351.0,113855.0,1986005,1520284,13977.0,452186,-442.0,187120.0,0.0,150969.0,2921414
2015,1088.0,564791,47390.0,173261,3697.0,169564.0,290767.0,25511.0,27862.0,0.0,317381,67909.0,249472.0,599671,453618,8948.0,137105,0.0,85741.0,5360.0,252432.0,1825376
2015,1089.0,7949066,278171.0,1270656,498609.0,772047.0,5765264.0,390379.0,244596.0,-9175.0,3688542,575600.0,3112942.0,6164495,4797998,7788.0,1338489,20220.0,24244.0,232454.0,1215032.0,19264658
2015,1076.0,3568,89.0,0,0.0,0.0,2210.0,209.0,1060.0,0.0,8763,957.0,7806.0,251610,191484,0.0,60126,0.0,0.0,0.0,52.0,263993
2015,1078.0,629011,0.0,2409,0.0,2409.0,287910.0,242007.0,96685.0,0.0,502075,103341.0,398734.0,169592,131002,0.0,38590,0.0,38222.0,0.0,9515.0,1348415
2015,1033.0,35400454,11394223.0,8965654,4156190.0,4809464.0,8434973.0,4433407.0,2172197.0,153228.0,7542121,1955417.0,5586704.0,59302533,47031409,244698.0,11977399,49027.0,5572257.0,17287.0,11425168.0,119413048
2015,1037.0,384068,0.0,0,0.0,0.0,164337.0,218153.0,1578.0,0.0,151908,98787.0,53121.0,1649393,1281723,0.0,365885,1785.0,408770.0,0.0,4259.0,2598398
2015,1039.0,225938,60371.0,2156,0.0,2156.0,6585.0,17750.0,139076.0,0.0,625160,113609.0,511551.0,1646685,1253383,0.0,353409,39893.0,100380.0,37729.0,339266.0,2975158
2015,1067.0,2448185,158645.0,244457,0.0,244457.0,45553.0,1909115.0,90415.0,0.0,378450,184519.0,193931.0,3982992,3056343,54732.0,850580,21337.0,681825.0,9480.0,744661.0,8245593
2015,1065.0,1416012,190976.0,152054,0.0,152054.0,0.0,627685.0,445297.0,-21188.0,2089803,326071.0,1763732.0,6268022,4892233,1092.0,1374697,0.0,491782.0,0.0,269773.0,10514204
2015,1066.0,8725656,2026473.0,2344327,672772.0,1671555.0,2313100.0,1615352.0,426404.0,956755.0,6513748,990157.0,5523591.0,10648828,8250886,9922.0,2377478,10542.0,1210237.0,43299.0,499182.0,28597705
2015,1100.0,1066951,272339.0,175830,0.0,175830.0,0.0,618782.0,0.0,0.0,169121,169121.0,0.0,2509821,1901380,0.0,608441,0.0,68725.0,0.0,0.0,3814618
2015,1105.0,2211739,399837.0,233920,0.0,233920.0,177177.0,1353728.0,47077.0,0.0,1990427,360350.0,1630077.0,6566565,5150165,0.0,1416400,0.0,36504.0,13240.0,379849.0,11198324
2015,1107.0,983325,126115.0,83789,83789.0,0.0,62320.0,171530.0,539571.0,0.0,954716,166540.0,788176.0,1764708,1430845,4647.0,321549,7667.0,470227.0,30870.0,579782.0,4783628
2015,1111.0,323554,73978.0,22770,10635.0,12135.0,4417.0,38597.0,183792.0,0.0,359796,41606.0,318190.0,1261908,972622,0.0,283788,5498.0,82557.0,13474.0,302515.0,2343804
2015,207.0,3799895,674985.0,883131,161588.0,721543.0,0.0,2078953.0,162826.0,39744.0,2293292,158719.0,2134573.0,3237460,2547175,0.0,683902,6383.0,272068.0,58818.0,983487.0,10684764
2015,431.0,1514441,224238.0,149005,0.0,149005.0,94130.0,1014944.0,32124.0,5271.0,414494,213331.0,201163.0,3009045,2246041,74693.0,672563,15748.0,983686.0,6959.0,428527.0,6362423
2015,387.0,9386217,5577746.0,3100443,984325.0,2116118.0,0.0,550983.0,157045.0,-82953.0,2748135,448496.0,2299639.0,19670952,15638562,0.0,4007932,24458.0,0.0,0.0,44587.0,31766938
2015,179.0,461434,22780.0,14190,0.0,14190.0,0.0,409956.0,14508.0,0.0,294262,64466.0,229796.0,1355164,1032749,2719.0,317446,2250.0,82105.0,0.0,18168.0,2211133
2015,606.0,10517534,4861144.0,3412910,839234.0,2573676.0,424724.0,962817.0,855939.0,-72809.0,866667,337990.0,528677.0,21502436,17147095,0.0,4315965,39376.0,0.0,0.0,64928.0,32878756
2015,925.0,94298798,48054636.0,33747976,10501090.0,23246886.0,10363214.0,1194143.0,938829.0,770498.0,944707,275259.0,669448.0,138211430,109168875,0.0,28531249,511306.0,0.0,0.0,262623.0,234488056
2015,541.0,7248128,4164358.0,2447311,310088.0,2137223.0,178475.0,1130.0,456854.0,0.0,2187705,673365.0,1514340.0,19825872,16054242,1731.0,3769899,0.0,0.0,0.0,0.0,29261705
2015,797.0,7848753,4191254.0,3178710,418524.0,2760186.0,0.0,19700.0,459089.0,398921.0,1648860,380256.0,1268604.0,21261934,17137241,5005.0,4119688,0.0,0.0,0.0,0.0,31158468
2015,627.0,24667330,15589812.0,8180058,1529821.0,6650237.0,0.0,32408.0,865052.0,-79976.0,5931417,1358491.0,4572926.0,78441486,63008260,0.0,15329527,103699.0,982770.0,0.0,0.0,109943027
2015,173.0,780091,48589.0,24477,,24477.0,0.0,372941.0,334084.0,0.0,114148,65078.0,49070.0,12000823,9436049,0.0,2564774,0.0,0.0,0.0,8846.0,12903908
2015,636.0,66335307,35267546.0,4407236,3068670.0,1338566.0,0.0,4150968.0,22509557.0,8774153.0,12366647,2313036.0,10053611.0,100731364,80221456,0.0,20234674,275234.0,1647938.0,0.0,0.0,189855409
2015,205.0,1648351,349665.0,351569,143469.0,208100.0,566388.0,324404.0,56325.0,-18974.0,459009,76991.0,382018.0,1285375,1012288,0.0,272972,115.0,219119.0,150379.0,24217.0,3767476
2014,113.0,1865347,406182.0,162565,0.0,162565.0,3942.0,778021.0,514637.0,-4219.0,1080586,388610.0,691976.0,22720364,17780058,5446.0,4869759,65101.0,395424.0,-3296.0,24962.0,26079168
2014,619.0,7012094,869011.0,1548956,559684.0,989272.0,3764767.0,70997.0,758363.0,-44564.0,1836864,453242.0,1383622.0,7159483,5480773,0.0,1581213,97497.0,1239601.0,181354.0,513183.0,17898015
2014,163.0,3193632,90128.0,737085,183676.0,553409.0,1925568.0,373831.0,67020.0,-44994.0,824471,164067.0,660404.0,2545484,1967573,52603.0,474882,50426.0,517094.0,33763.0,1374900.0,8444350
2014,131.0,187555,70466.0,53056,0.0,53056.0,0.0,14118.0,49915.0,0.0,301315,68611.0,232704.0,951322,741210,39950.0,170162,0.0,5433.0,0.0,27614.0,1473239
2014,375.0,887816,137401.0,291682,132.0,291550.0,28924.0,92177.0,337632.0,-83.0,153623,54790.0,98833.0,6749992,5275639,4553.0,1463028,6772.0,239892.0,-11289.0,1354.0,8021305
2014,1090.0,84033335,34896981.0,32638545,10303168.0,22335377.0,3917931.0,11012035.0,1567843.0,-150762.0,6726242,3537835.0,3188407.0,197154558,156326319,119348.0,39762712,946179.0,6521086.0,780040.0,7831.0,295072330
2014,764.0,85571879,33880433.0,28300703,10621454.0,17679249.0,12637844.0,9070927.0,1681972.0,0.0,5405815,3284288.0,2121527.0,142875140,113383313,33435.0,29167720,290672.0,0.0,0.0,594681.0,234447515
2014,14.0,3123745,1338376.0,732873,0.0,732873.0,591261.0,352519.0,108716.0,-24273.0,744580,198661.0,545919.0,2114658,1622520,10500.0,476766,4872.0,430822.0,0.0,80088.0,6469620
2014,657.0,8395122,3353568.0,2337434,572335.0,1765099.0,351476.0,1832311.0,520333.0,0.0,871930,504502.0,367428.0,22985333,19010544,0.0,3974789,0.0,768860.0,0.0,0.0,33021245
2014,362.0,4717425,813812.0,1671059,597975.0,1073084.0,1667826.0,298587.0,266141.0,107534.0,741572,205591.0,535981.0,5851743,4607863,0.0,1216051,27829.0,516079.0,100241.0,76670.0,12111264
