,particulares,aseguradoras,aseguradoras_enfermedad,aseguradoreas_trafico,mutuas,tipo,año,ncodi
19064,0.0,0.0,0.0,0.0,0.0,Hospital,2017,1052.0
19065,314017.0,400485.0,319964.0,80521.0,369441.0,Hospital,2017,739.0
19066,82281.0,15147.0,15147.0,0.0,31772.0,Hospital,2017,613.0
19067,33030.0,64033.0,59763.0,4270.0,7509.0,Hospital,2017,593.0
19068,71895.0,140756.0,115226.0,25530.0,122167.0,Hospital,2017,704.0
19069,0.0,0.0,0.0,0.0,0.0,Hospital,2017,493.0
19070,279753.0,4029.0,0.0,4029.0,0.0,Hospital,2017,686.0
19071,0.0,0.0,0.0,0.0,0.0,Hospital,2017,257.0
19072,151501.0,798136.0,798136.0,0.0,0.0,Hospital,2017,494.0
19073,83533.0,23528.0,23528.0,0.0,0.0,Hospital,2017,681.0
19074,28153.0,112745.0,30185.0,82560.0,15671.0,Hospital,2017,329.0
19075,456322.0,0.0,0.0,0.0,0.0,Hospital,2017,87.0
19076,36828.0,23085.0,23085.0,0.0,13481.0,Hospital,2017,527.0
19077,0.0,0.0,0.0,0.0,0.0,Hospital,2017,562.0
19078,1789933.0,6905394.0,6894362.0,11032.0,118029.0,Hospital,2017,251.0
19079,1394230.0,351536.0,351536.0,0.0,0.0,Hospital,2017,129.0
19080,0.0,155616.0,46740.0,108876.0,0.0,Hospital,2017,154.0
19081,0.0,0.0,0.0,0.0,0.0,Hospital,2017,516.0
19082,0.0,0.0,0.0,0.0,0.0,Hospital,2017,184.0
19083,0.0,0.0,0.0,0.0,0.0,Hospital,2017,652.0
19084,16909.0,110.0,110.0,0.0,0.0,consulExter,2017,1026.0
19085,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1068.0
19086,271532.0,58950.0,38551.0,20399.0,4746.0,consulExter,2017,1108.0
19087,134294.0,327210.0,122215.0,204995.0,39775.0,consulExter,2017,404.0
19088,966339.0,5409394.0,4572903.0,836491.0,52513.0,consulExter,2017,270.0
19089,114.0,229.0,229.0,0.0,3003.0,consulExter,2017,676.0
19090,0.0,0.0,0.0,0.0,0.0,consulExter,2017,709.0
19091,19200.0,46130.0,46130.0,0.0,70460.0,consulExter,2017,754.0
19092,216.0,7565.0,322.0,7243.0,1099.0,consulExter,2017,997.0
19093,120.0,156.0,156.0,0.0,228.0,consulExter,2017,1069.0
19094,20499.0,593629.0,586236.0,7393.0,74684.0,consulExter,2017,1118.0
19095,17922.0,151115.0,78563.0,72552.0,14046.0,consulExter,2017,544.0
19096,224639.0,496997.0,143100.0,353897.0,60121.0,consulExter,2017,804.0
19097,0.0,0.0,0.0,0.0,0.0,consulExter,2017,104.0
19098,0.0,0.0,0.0,0.0,0.0,consulExter,2017,20.0
19099,52260.0,644657.0,228080.0,416577.0,3706.0,consulExter,2017,550.0
19100,0.0,0.0,0.0,0.0,0.0,consulExter,2017,112.0
19101,0.0,0.0,0.0,0.0,0.0,consulExter,2017,818.0
19102,0.0,0.0,0.0,0.0,0.0,consulExter,2017,882.0
19103,0.0,0.0,0.0,0.0,0.0,consulExter,2017,914.0
19104,2188.0,27255.0,27255.0,0.0,0.0,consulExter,2017,928.0
19105,0.0,0.0,0.0,0.0,0.0,consulExter,2017,964.0
19106,1099.0,10655.0,7380.0,3275.0,103567.0,consulExter,2017,734.0
19107,509031.0,3809810.0,3630363.0,179447.0,39712.0,consulExter,2017,299.0
19108,132417.0,92716.0,92716.0,0.0,17427.0,consulExter,2017,645.0
19109,0.0,0.0,0.0,0.0,0.0,consulExter,2017,17.0
19110,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1046.0
19111,0.0,0.0,0.0,0.0,0.0,consulExter,2017,420.0
19112,85653.0,34995.0,0.0,34995.0,0.0,consulExter,2017,802.0
19113,0.0,0.0,0.0,0.0,0.0,consulExter,2017,266.0
19114,0.0,0.0,0.0,0.0,0.0,consulExter,2017,137.0
19115,366542.0,359044.0,359044.0,0.0,51.0,consulExter,2017,769.0
19116,1005.0,401.0,401.0,0.0,2729.0,consulExter,2017,776.0
19117,0.0,0.0,0.0,0.0,0.0,consulExter,2017,286.0
19118,0.0,0.0,0.0,0.0,0.0,consulExter,2017,255.0
19119,0.0,0.0,0.0,0.0,0.0,consulExter,2017,79.0
19120,0.0,0.0,0.0,0.0,0.0,consulExter,2017,81.0
19121,145.0,940.0,0.0,940.0,40.0,consulExter,2017,688.0
19122,2327.0,1740.0,1740.0,0.0,0.0,consulExter,2017,531.0
19123,793.0,1988.0,1988.0,0.0,2051.0,consulExter,2017,514.0
19124,0.0,0.0,0.0,0.0,0.0,consulExter,2017,499.0
19125,280.0,210.0,0.0,210.0,839.0,consulExter,2017,532.0
19126,80.0,0.0,0.0,0.0,0.0,consulExter,2017,190.0
19127,0.0,330.0,330.0,0.0,605.0,consulExter,2017,598.0
19128,0.0,0.0,0.0,0.0,0.0,consulExter,2017,211.0
19129,1786.0,34298.0,34298.0,0.0,4299.0,consulExter,2017,773.0
19130,1672813.0,2607491.0,2607491.0,0.0,305836.0,consulExter,2017,424.0
19131,22840.0,997559.0,735473.0,262086.0,8500.0,consulExter,2017,298.0
19132,318563.0,3744420.0,3744413.0,7.0,0.0,consulExter,2017,594.0
19133,2535.0,39112.0,9856.0,29256.0,0.0,consulExter,2017,237.0
19134,0.0,0.0,0.0,0.0,0.0,consulExter,2017,16.0
19135,5904.0,52885.0,48710.0,4175.0,4692.0,consulExter,2017,768.0
19136,81025.0,297211.0,32100.0,265111.0,26003.0,consulExter,2017,617.0
19137,162478.0,1053319.0,1043469.0,9850.0,855013.0,consulExter,2017,297.0
19138,0.0,0.0,0.0,0.0,0.0,consulExter,2017,105.0
19139,5184029.0,36676642.0,36676642.0,0.0,0.0,consulExter,2017,1024.0
19140,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1017.0
19141,240534.0,2815775.0,2763483.0,52292.0,2052.0,consulExter,2017,1000.0
19142,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1018.0
19143,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1001.0
19144,0.0,61.0,61.0,0.0,1170.0,consulExter,2017,1007.0
19145,0.0,1911.0,61.0,1850.0,130.0,consulExter,2017,1008.0
19146,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1010.0
19147,9560.0,29015.0,0.0,29015.0,907.0,consulExter,2017,1011.0
19148,720.0,31787.0,3987.0,27800.0,12304.0,consulExter,2017,1012.0
19149,1074.0,10652.0,4293.0,6359.0,15545.0,consulExter,2017,1013.0
19150,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1041.0
19151,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1073.0
19152,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1087.0
19153,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1109.0
19154,192517.0,1774854.0,1754680.0,20174.0,0.0,consulExter,2017,1110.0
19155,94371.0,1539752.0,1440775.0,98977.0,3801.0,consulExter,2017,1112.0
19156,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1120.0
19157,3993.0,56826.0,12517.0,44309.0,41340.0,consulExter,2017,1126.0
19158,36870.0,0.0,0.0,0.0,0.0,consulExter,2017,789.0
19159,0.0,0.0,0.0,0.0,0.0,consulExter,2017,326.0
19160,339124.0,51946.0,0.0,51946.0,41286.0,consulExter,2017,442.0
19161,0.0,0.0,0.0,0.0,0.0,consulExter,2017,294.0
19162,0.0,0.0,0.0,0.0,0.0,consulExter,2017,378.0
19163,220331.0,883662.0,432830.0,450832.0,0.0,consulExter,2017,402.0
19164,0.0,0.0,0.0,0.0,0.0,consulExter,2017,29.0
19165,0.0,0.0,0.0,0.0,0.0,consulExter,2017,450.0
19166,0.0,0.0,0.0,0.0,0.0,consulExter,2017,656.0
19167,2270136.0,11216.0,11216.0,0.0,36419.0,consulExter,2017,333.0
19168,0.0,0.0,0.0,0.0,0.0,consulExter,2017,684.0
19169,0.0,0.0,0.0,0.0,0.0,consulExter,2017,422.0
19170,14125.0,211510.0,107240.0,104270.0,27218.0,consulExter,2017,763.0
19171,12708.0,92175.0,2897.0,89278.0,9279.0,consulExter,2017,741.0
19172,139169.0,93986.0,6417.0,87569.0,12695.0,consulExter,2017,553.0
19173,301.0,25.0,0.0,25.0,54.0,consulExter,2017,357.0
19174,0.0,0.0,0.0,0.0,0.0,consulExter,2017,899.0
19175,0.0,0.0,0.0,0.0,0.0,consulExter,2017,900.0
19176,41923.0,9195.0,9195.0,0.0,0.0,consulExter,2017,932.0
19177,0.0,0.0,0.0,0.0,0.0,consulExter,2017,950.0
19178,0.0,0.0,0.0,0.0,0.0,consulExter,2017,966.0
19179,0.0,0.0,0.0,0.0,0.0,consulExter,2017,967.0
19180,0.0,0.0,0.0,0.0,0.0,consulExter,2017,982.0
19181,1343.0,5405.0,0.0,5405.0,558.0,consulExter,2017,1014.0
19182,2594517.0,16472852.0,14224880.0,2247972.0,13382.0,consulExter,2017,1080.0
19183,1950066.0,1397585.0,827540.0,570045.0,0.0,consulExter,2017,1074.0
19184,365900.0,1264607.0,1264607.0,0.0,6153.0,consulExter,2017,1084.0
19185,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1113.0
19186,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1137.0
19187,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1142.0
19188,7000.0,14437.0,13648.0,789.0,130830.0,consulExter,2017,722.0
19189,93.0,19685.0,19685.0,0.0,151418.0,consulExter,2017,660.0
19190,0.0,0.0,0.0,0.0,0.0,consulExter,2017,75.0
19191,869018.0,3107127.0,1785865.0,1321262.0,65224.0,consulExter,2017,249.0
19192,0.0,0.0,0.0,0.0,0.0,consulExter,2017,227.0
19193,0.0,0.0,0.0,0.0,0.0,consulExter,2017,150.0
19194,0.0,0.0,0.0,0.0,0.0,consulExter,2017,47.0
19195,0.0,0.0,0.0,0.0,0.0,consulExter,2017,172.0
19196,0.0,0.0,0.0,0.0,0.0,consulExter,2017,581.0
19197,0.0,0.0,0.0,0.0,0.0,consulExter,2017,120.0
19198,13724.0,37005.0,37005.0,0.0,0.0,consulExter,2017,445.0
19199,80403.0,2087654.0,,2087654.0,0.0,consulExter,2017,471.0
19200,0.0,0.0,0.0,0.0,0.0,consulExter,2017,53.0
19201,71569.0,212948.0,125387.0,87561.0,45698.0,consulExter,2017,199.0
19202,2535.0,5259.0,4400.0,859.0,73534.0,consulExter,2017,575.0
19203,2.0,32.0,22.0,10.0,20.0,consulExter,2017,528.0
19204,0.0,0.0,0.0,0.0,0.0,consulExter,2017,631.0
19205,2140.0,5308.0,5308.0,0.0,131364.0,consulExter,2017,699.0
19206,0.0,0.0,0.0,0.0,0.0,consulExter,2017,823.0
19207,4353.0,700.0,0.0,700.0,12578.0,consulExter,2017,849.0
19208,111705.0,206002.0,64504.0,141498.0,0.0,consulExter,2017,869.0
19209,0.0,0.0,0.0,0.0,0.0,consulExter,2017,955.0
19210,0.0,0.0,0.0,0.0,0.0,consulExter,2017,983.0
19211,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1002.0
19212,87569.0,169923.0,148128.0,21795.0,439445.0,consulExter,2017,1015.0
19213,0.0,0.0,0.0,0.0,0.0,consulExter,2017,51.0
19214,0.0,341094.0,341094.0,0.0,0.0,consulExter,2017,441.0
19215,195552.0,351094.0,351094.0,0.0,8050.0,consulExter,2017,327.0
19216,0.0,0.0,0.0,0.0,0.0,consulExter,2017,260.0
19217,0.0,0.0,0.0,0.0,0.0,consulExter,2017,838.0
19218,16537.0,74219.0,74219.0,0.0,0.0,consulExter,2017,839.0
19219,0.0,0.0,0.0,0.0,0.0,consulExter,2017,851.0
19220,0.0,0.0,0.0,0.0,0.0,consulExter,2017,852.0
19221,0.0,0.0,0.0,0.0,0.0,consulExter,2017,988.0
19222,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1056.0
19223,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1044.0
19224,306.0,745.0,745.0,0.0,1894.0,consulExter,2017,1114.0
19225,1151737.0,1679225.0,1673921.0,5304.0,2360.0,consulExter,2017,1129.0
19226,3568.0,21301.0,21301.0,0.0,10282.0,consulExter,2017,644.0
19227,0.0,0.0,0.0,0.0,0.0,consulExter,2017,915.0
19228,0.0,0.0,0.0,0.0,0.0,consulExter,2017,942.0
19229,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1140.0
19230,71598.0,147461.0,139736.0,7725.0,5420.0,consulExter,2017,748.0
19231,0.0,0.0,0.0,0.0,0.0,consulExter,2017,198.0
19232,0.0,64.0,64.0,0.0,0.0,consulExter,2017,871.0
19233,42017.0,389282.0,389282.0,0.0,45024.0,consulExter,2017,948.0
19234,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1051.0
19235,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1083.0
19236,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1096.0
19237,0.0,0.0,0.0,0.0,0.0,consulExter,2017,679.0
19238,5280.0,131463.0,50793.0,80670.0,69024.0,consulExter,2017,752.0
19239,17594.0,203246.0,203246.0,0.0,30110.0,consulExter,2017,238.0
19240,522200.0,8074.0,8074.0,0.0,241533.0,consulExter,2017,325.0
19241,0.0,0.0,0.0,0.0,0.0,consulExter,2017,622.0
19242,0.0,0.0,0.0,0.0,0.0,consulExter,2017,879.0
19243,86009.0,899227.0,790774.0,108453.0,39048.0,consulExter,2017,906.0
19244,0.0,0.0,0.0,0.0,8193.0,consulExter,2017,370.0
19245,0.0,0.0,0.0,0.0,654902.0,consulExter,2017,418.0
19246,0.0,0.0,0.0,0.0,0.0,consulExter,2017,574.0
19247,0.0,0.0,0.0,0.0,0.0,consulExter,2017,399.0
19248,0.0,0.0,0.0,0.0,0.0,consulExter,2017,195.0
19249,45885.0,44704.0,44704.0,0.0,48920.0,consulExter,2017,783.0
19250,0.0,0.0,0.0,0.0,0.0,consulExter,2017,263.0
19251,0.0,0.0,0.0,0.0,0.0,consulExter,2017,194.0
19252,0.0,0.0,0.0,0.0,0.0,consulExter,2017,214.0
19253,9988.0,105038.0,105038.0,0.0,60207.0,consulExter,2017,785.0
19254,325.0,1447.0,1447.0,0.0,21712.0,consulExter,2017,780.0
19255,9511.0,13881.0,13881.0,0.0,36472.0,consulExter,2017,782.0
19256,0.0,799.0,799.0,0.0,2091.0,consulExter,2017,369.0
19257,104223.0,741508.0,437447.0,304061.0,116150.0,consulExter,2017,713.0
19258,0.0,0.0,0.0,0.0,0.0,consulExter,2017,941.0
19259,0.0,0.0,0.0,0.0,1066.0,consulExter,2017,1091.0
19260,770519.0,3492097.0,3465863.0,26234.0,28144.0,consulExter,2017,1045.0
19261,7402.0,160832.0,160832.0,0.0,0.0,consulExter,2017,1086.0
19262,0.0,0.0,0.0,0.0,0.0,consulExter,2017,937.0
19263,154651.0,753631.0,753631.0,0.0,12155.0,consulExter,2017,1004.0
19264,1602.0,114190.0,114190.0,0.0,73325.0,consulExter,2017,737.0
19265,11645.0,78990.0,76822.0,2168.0,61265.0,consulExter,2017,765.0
19266,0.0,0.0,0.0,0.0,0.0,consulExter,2017,637.0
19267,0.0,0.0,0.0,0.0,0.0,consulExter,2017,88.0
19268,0.0,0.0,0.0,0.0,0.0,consulExter,2017,907.0
19269,149416.0,208299.0,208299.0,0.0,0.0,consulExter,2017,970.0
19270,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1019.0
19271,97905.0,335340.0,290814.0,44526.0,11694.0,consulExter,2017,1016.0
19272,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1047.0
19273,1633.0,70486.0,70486.0,0.0,9521.0,consulExter,2017,635.0
19274,3392.0,2171.0,2171.0,0.0,9412.0,consulExter,2017,640.0
19275,1608201.0,293553.0,293553.0,0.0,182084.0,consulExter,2017,315.0
19276,1585.0,0.0,0.0,0.0,0.0,consulExter,2017,40.0
19277,17523.0,815799.0,756496.0,59303.0,149411.0,consulExter,2017,508.0
19278,0.0,0.0,0.0,0.0,0.0,consulExter,2017,46.0
19279,1685.0,1763.0,1763.0,0.0,8644.0,consulExter,2017,590.0
19280,0.0,1745.0,1745.0,0.0,755.0,consulExter,2017,777.0
19281,18455.0,22223.0,22223.0,0.0,36740.0,consulExter,2017,897.0
19282,19370.0,0.0,0.0,0.0,0.0,consulExter,2017,965.0
19283,507.0,21180.0,9101.0,12079.0,0.0,consulExter,2017,461.0
19284,37656.0,1179636.0,837950.0,341686.0,3037.0,consulExter,2017,376.0
19285,0.0,0.0,0.0,0.0,0.0,consulExter,2017,621.0
19286,0.0,0.0,0.0,0.0,0.0,consulExter,2017,793.0
19287,183857.0,576539.0,576539.0,0.0,109518.0,consulExter,2017,1102.0
19288,1906.0,13026.0,13026.0,0.0,0.0,consulExter,2017,
19289,0.0,0.0,0.0,0.0,0.0,consulExter,2017,712.0
19290,0.0,0.0,0.0,0.0,0.0,consulExter,2017,32.0
19291,0.0,0.0,0.0,0.0,0.0,consulExter,2017,361.0
19292,23627.0,112666.0,94342.0,18324.0,9136.0,consulExter,2017,486.0
19293,0.0,0.0,0.0,0.0,0.0,consulExter,2017,595.0
19294,0.0,0.0,0.0,0.0,0.0,consulExter,2017,433.0
19295,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1058.0
19296,0.0,0.0,0.0,0.0,0.0,consulExter,2017,261.0
19297,0.0,0.0,0.0,0.0,0.0,consulExter,2017,730.0
19298,0.0,0.0,0.0,0.0,0.0,consulExter,2017,577.0
19299,0.0,0.0,0.0,0.0,0.0,consulExter,2017,788.0
19300,0.0,0.0,0.0,0.0,0.0,consulExter,2017,865.0
19301,0.0,0.0,0.0,0.0,0.0,consulExter,2017,979.0
19302,0.0,0.0,0.0,0.0,0.0,consulExter,2017,998.0
19303,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1072.0
19304,216628.0,453330.0,453330.0,0.0,81434.0,consulExter,2017,221.0
19305,247684.0,1166211.0,1166211.0,0.0,319983.0,consulExter,2017,506.0
19306,3006.0,3368.0,3368.0,0.0,4213.0,consulExter,2017,727.0
19307,109233.0,843303.0,675912.0,167391.0,54255.0,consulExter,2017,355.0
19308,179699.0,441393.0,230683.0,210710.0,171312.0,consulExter,2017,487.0
19309,13461.0,91463.0,91463.0,0.0,46174.0,consulExter,2017,938.0
19310,178515.0,1186426.0,982869.0,203557.0,116672.0,consulExter,2017,886.0
19311,534191.0,947975.0,816726.0,131249.0,261008.0,consulExter,2017,835.0
19312,0.0,0.0,0.0,0.0,0.0,consulExter,2017,999.0
19313,5321.0,12334.0,12334.0,0.0,17088.0,consulExter,2017,798.0
19314,274005.0,73171.0,73171.0,0.0,14106.0,consulExter,2017,504.0
19315,205358.0,2603935.0,2552698.0,51237.0,25169.0,consulExter,2017,247.0
19316,0.0,199116.0,199116.0,0.0,0.0,consulExter,2017,216.0
19317,183399.0,3529996.0,3519797.0,10199.0,107594.0,consulExter,2017,654.0
19318,0.0,0.0,0.0,0.0,0.0,consulExter,2017,65.0
19319,55570.0,60548.0,54899.0,5649.0,7862.0,consulExter,2017,472.0
19320,2420.0,141275.0,90102.0,51173.0,0.0,consulExter,2017,427.0
19321,2519.0,33863.0,16525.0,17338.0,35591.0,consulExter,2017,491.0
19322,5454.0,119365.0,118223.0,1142.0,64820.0,consulExter,2017,551.0
19323,0.0,0.0,0.0,0.0,0.0,consulExter,2017,106.0
19324,0.0,0.0,0.0,0.0,0.0,consulExter,2017,819.0
19325,0.0,0.0,0.0,0.0,0.0,consulExter,2017,836.0
19326,0.0,0.0,0.0,0.0,0.0,consulExter,2017,176.0
19327,0.0,0.0,0.0,0.0,0.0,consulExter,2017,537.0
19328,0.0,0.0,0.0,0.0,0.0,consulExter,2017,608.0
19329,0.0,0.0,0.0,0.0,0.0,consulExter,2017,596.0
19330,0.0,0.0,0.0,0.0,0.0,consulExter,2017,749.0
19331,50826.0,224862.0,24829.0,200033.0,21422.0,consulExter,2017,758.0
19332,9924.0,22435.0,22435.0,0.0,31968.0,consulExter,2017,1104.0
19333,182.0,0.0,0.0,0.0,0.0,consulExter,2017,567.0
19334,19286.0,163758.0,64944.0,98814.0,42399.0,consulExter,2017,677.0
19335,1314.0,482.0,482.0,0.0,0.0,consulExter,2017,670.0
19336,130.0,9917.0,0.0,9917.0,0.0,consulExter,2017,588.0
19337,55337.0,28507.0,3633.0,24874.0,4937.0,consulExter,2017,753.0
19338,0.0,0.0,0.0,0.0,0.0,consulExter,2017,887.0
19339,0.0,0.0,0.0,0.0,0.0,consulExter,2017,245.0
19340,1920809.0,3244705.0,3244705.0,0.0,0.0,consulExter,2017,603.0
19341,203.0,430.0,430.0,0.0,0.0,consulExter,2017,426.0
19342,611308.0,6093412.0,6093412.0,0.0,0.0,consulExter,2017,232.0
19343,186253.0,2633016.0,2633016.0,0.0,67396.0,consulExter,2017,288.0
19344,0.0,0.0,,0.0,0.0,consulExter,2017,246.0
19345,0.0,0.0,0.0,0.0,0.0,consulExter,2017,284.0
19346,31250.0,4783.0,4783.0,0.0,0.0,consulExter,2017,18.0
19347,281378.0,57150.0,57150.0,0.0,0.0,consulExter,2017,356.0
19348,9067.0,0.0,0.0,0.0,0.0,consulExter,2017,401.0
19349,4059610.0,2125059.0,1848801.0,276258.0,885523.0,consulExter,2017,733.0
19350,418919.0,3386217.0,3386217.0,0.0,-126.0,consulExter,2017,243.0
19351,0.0,0.0,0.0,0.0,0.0,consulExter,2017,380.0
19352,366594.0,3494784.0,3494784.0,0.0,0.0,consulExter,2017,716.0
19353,323824.0,2940862.0,2600190.0,340672.0,201181.0,consulExter,2017,534.0
19354,1215.0,26118.0,26118.0,0.0,25060.0,consulExter,2017,185.0
19355,459161.0,735563.0,659667.0,75896.0,461432.0,consulExter,2017,258.0
19356,22217.0,968961.0,827179.0,141782.0,19950.0,consulExter,2017,505.0
19357,756326.0,4413736.0,4413736.0,0.0,0.0,consulExter,2017,268.0
19358,0.0,0.0,0.0,0.0,0.0,consulExter,2017,602.0
19359,0.0,0.0,0.0,0.0,0.0,consulExter,2017,254.0
19360,2500245.0,21671570.0,21671570.0,0.0,0.0,consulExter,2017,705.0
19361,20740.0,505249.0,505249.0,0.0,0.0,consulExter,2017,133.0
19362,0.0,0.0,0.0,0.0,0.0,consulExter,2017,33.0
19363,305402.0,217587.0,217587.0,0.0,0.0,consulExter,2017,143.0
19364,10037.0,27884.0,27884.0,0.0,0.0,consulExter,2017,36.0
19365,25088.0,51799.0,51799.0,0.0,0.0,consulExter,2017,756.0
19366,1619.0,9356.0,8983.0,373.0,91276.0,consulExter,2017,662.0
19367,0.0,0.0,0.0,0.0,0.0,consulExter,2017,192.0
19368,0.0,0.0,0.0,0.0,0.0,consulExter,2017,382.0
19369,0.0,0.0,0.0,0.0,0.0,consulExter,2017,322.0
19370,24266.0,0.0,0.0,0.0,50461.0,consulExter,2017,478.0
19371,0.0,0.0,0.0,0.0,0.0,consulExter,2017,352.0
19372,1691.0,4477.0,4477.0,0.0,20161.0,consulExter,2017,628.0
19373,0.0,0.0,0.0,0.0,0.0,consulExter,2017,291.0
19374,0.0,0.0,0.0,0.0,0.0,consulExter,2017,495.0
19375,484.0,7651.0,3076.0,4575.0,13158.0,consulExter,2017,845.0
19376,3427.0,34226.0,1146.0,33080.0,9355.0,consulExter,2017,498.0
19377,0.0,0.0,0.0,0.0,0.0,consulExter,2017,314.0
19378,13052.0,685902.0,673393.0,12509.0,0.0,consulExter,2017,720.0
19379,1490.0,38093.0,4893.0,33200.0,25043.0,consulExter,2017,721.0
19380,0.0,0.0,0.0,0.0,0.0,consulExter,2017,485.0
19381,1583539.0,12233198.0,12147122.0,86076.0,452.0,consulExter,2017,273.0
19382,1968.0,37579.0,11391.0,26188.0,25553.0,consulExter,2017,846.0
19383,0.0,0.0,0.0,0.0,0.0,consulExter,2017,847.0
19384,53987.0,1614256.0,1511350.0,102906.0,358.0,consulExter,2017,848.0
19385,855481.0,2603624.0,2603624.0,0.0,91084.0,consulExter,2017,916.0
19386,178677.0,9979755.0,9908954.0,70801.0,0.0,consulExter,2017,930.0
19387,0.0,0.0,0.0,0.0,0.0,consulExter,2017,954.0
19388,48877.0,1159423.0,1123948.0,35475.0,35.0,consulExter,2017,943.0
19389,30848.0,3852.0,3852.0,0.0,23164.0,consulExter,2017,949.0
19390,2745976.0,18522512.0,18522512.0,0.0,53287.0,consulExter,2017,980.0
19391,0.0,0.0,0.0,0.0,0.0,consulExter,2017,981.0
19392,0.0,0.0,0.0,0.0,0.0,consulExter,2017,690.0
19393,291305.0,2768271.0,2486841.0,281430.0,217193.0,consulExter,2017,262.0
19394,0.0,0.0,0.0,0.0,0.0,consulExter,2017,403.0
19395,475.0,0.0,0.0,0.0,0.0,consulExter,2017,312.0
19396,17534.0,292.0,0.0,292.0,55613.0,consulExter,2017,589.0
19397,6527.0,0.0,0.0,0.0,0.0,consulExter,2017,665.0
19398,97252.0,0.0,0.0,0.0,0.0,consulExter,2017,334.0
19399,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1075.0
19400,2411.0,34147.0,32602.0,1545.0,59862.0,consulExter,2017,751.0
19401,0.0,0.0,0.0,0.0,0.0,consulExter,2017,186.0
19402,0.0,292.0,292.0,0.0,3583.0,consulExter,2017,646.0
19403,292.0,3687.0,3687.0,0.0,6008.0,consulExter,2017,536.0
19404,42966.0,896629.0,795030.0,101599.0,90418.0,consulExter,2017,242.0
19405,875.0,67.0,67.0,0.0,5690.0,consulExter,2017,490.0
19406,1700551.0,7471298.0,7385455.0,85843.0,241938.0,consulExter,2017,500.0
19407,0.0,0.0,0.0,0.0,0.0,consulExter,2017,206.0
19408,143503.0,7015.0,7015.0,0.0,0.0,consulExter,2017,58.0
19409,824.0,5627.0,5627.0,0.0,7730.0,consulExter,2017,572.0
19410,0.0,0.0,0.0,0.0,0.0,consulExter,2017,180.0
19411,476.0,405.0,405.0,0.0,8593.0,consulExter,2017,549.0
19412,676.0,8618.0,6381.0,2237.0,8741.0,consulExter,2017,582.0
19413,0.0,0.0,0.0,0.0,0.0,consulExter,2017,743.0
19414,0.0,0.0,0.0,0.0,0.0,consulExter,2017,795.0
19415,0.0,0.0,0.0,0.0,0.0,consulExter,2017,269.0
19416,12647.0,35773.0,14260.0,21513.0,13910.0,consulExter,2017,634.0
19417,357892.0,2195885.0,2026453.0,169432.0,125463.0,consulExter,2017,1.0
19418,0.0,3696.0,3696.0,0.0,10796.0,consulExter,2017,717.0
19419,0.0,0.0,0.0,0.0,0.0,consulExter,2017,373.0
19420,1949.0,67.0,67.0,0.0,2688.0,consulExter,2017,535.0
19421,11213.0,85576.0,85576.0,0.0,84148.0,consulExter,2017,824.0
19422,0.0,0.0,0.0,0.0,0.0,consulExter,2017,888.0
19423,33570.0,9756.0,9306.0,450.0,19542.0,consulExter,2017,902.0
19424,0.0,0.0,0.0,0.0,0.0,consulExter,2017,968.0
19425,0.0,62250.0,62250.0,0.0,0.0,consulExter,2017,1130.0
19426,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1141.0
19427,360.0,0.0,0.0,0.0,0.0,consulExter,2017,1145.0
19428,0.0,0.0,0.0,0.0,0.0,consulExter,2017,1122.0
19429,8959352.0,0.0,0.0,0.0,242265.0,consulExter,2017,1133.0
19430,9711.0,16091.0,16091.0,0.0,4482.0,consulExter,2017,346.0
19431,2813.0,1001.0,1001.0,0.0,0.0,consulExter,2017,27.0
19432,0.0,0.0,0.0,0.0,0.0,consulExter,2017,165.0
19433,34924.0,10036.0,0.0,10036.0,5864.0,consulExter,2017,956.0
19434,0.0,0.0,0.0,0.0,0.0,consulExter,2017,413.0
19435,0.0,0.0,0.0,0.0,0.0,consulExter,2017,149.0
19436,609400.0,3731581.0,2525658.0,1205923.0,135113.0,consulExter,2017,612.0
